orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
WCS417	set4IT087	inner cut, LB soft agar motility assay	3/1/2015 fluoroDangl_ML3_set4	183	3468796	9644	2052004	2043642	292	501	462.467.073.998.642	0.187807441620035	0.320311096111054	132.192.809.488.736	128.010.791.919.274	0.147642531818144	0.039880846267566	-0.0146698783405575	152.644.969.072.036	motility	inner cut, LB soft agar motility assay	fluoroDangl_ML3	Mark	03/01/2015	fluoroDangl_ML3_set4	IT087	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3	Inner motility										
WCS417	set4IT088	inner cut, LB soft agar motility assay	3/1/2015 fluoroDangl_ML3_set4	184	2052929	6219	1212099	1207009	171	501	27.314.075.582.711	0.138412026163734	0.321267863207581	131.520.223.169.905	128.010.791.919.274	0.152353552732755	0.0596782019626868	-0.0279528017488678	151.981.985.032.432	motility	inner cut, LB soft agar motility assay	fluoroDangl_ML3	Mark	03/01/2015	fluoroDangl_ML3_set4	IT088	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3	Inner motility										
WCS417	set4IT089	inner cut, LB soft agar motility assay	3/1/2015 fluoroDangl_ML3_set4	185	2272983	7020	1345098	1339657	192	501	303.158.406.879.384	0.124437523831714	0.309965208925305	132.324.502.335.935	128.010.791.919.274	0.120209507653254	0.0247916917184549	-0.0151115391570311	145.224.102.923.961	motility	inner cut, LB soft agar motility assay	fluoroDangl_ML3	Mark	03/01/2015	fluoroDangl_ML3_set4	IT089	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3	Inner motility										
WCS417	set4IT090	inner cut, LB soft agar motility assay	3/1/2015 fluoroDangl_ML3_set4	186	2490431	7039	1471164	1465312	206	501	331.593.573.206.608	0.150311078177631	0.302799962926905	132.008.909.522.358	128.010.791.919.274	0.141529666332382	0.0704048375030459	-0.0327143865084336	147.380.228.804.146	motility	inner cut, LB soft agar motility assay	fluoroDangl_ML3	Mark	03/01/2015	fluoroDangl_ML3_set4	IT090	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3	Inner motility										
WCS417	set4IT094	Polymyxin B sulfate 0.006 mg/ml	3/2/2015 fluoroDangl_ML3_set4	190	3126979	9712	1854196	1846403	268	473	417.832.767.594.478	0.187700084446239	0.234204051044258	130.175.021.294.973	128.148.716.885.886	0.111181257431424	0.0456803284253294	0.0353474775548018	26.200.241.562.414	stress	LB with Polymyxin B sulfate 0.006 mg/ml	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set4	IT094	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Polymyxin B sulfate	mg/ml	0.006	Polymyxin B									1164	C7,C8
WCS417	set4IT095	Doxycycline hyclate 0.001 mg/ml	3/2/2015 fluoroDangl_ML3_set4	191	3195806	9767	1967504	1954476	203	473	442.289.205.702.648	0.225630836799955	0.329624911474362	132.768.736.417.605	128.148.716.885.886	0.184853955185922	0.0436052887023999	-0.0588775470197281	106.746.983.652.263	stress	LB with Doxycycline hyclate 0.001 mg/ml	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set4	IT095	LB	25		"48 well microplate; Tecan Infinite F200"	Aerobic	Liquid	orbital	Doxycycline hyclate	mg/ml	0.001	Doxycycline									1164	D7,D8
WCS417	set5IT082	Glycine (N)	3/2/2015 fluoroDangl_ML3_set5	196	3817709	11455	2286880	2276736	317	613	515.215.207.060.421	0.137274154178996	0.209849886214769	131.885.526.083.774	127.021.305.834.321	0.134419041181317	-0.0246442572098039	0.00299318236574	433.950.613.642.596	nitrogen source	Glycine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT082	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Glycine	mM	20	Glycine										
WCS417	set5IT084	Putrescine (N)	3/2/2015 fluoroDangl_ML3_set5	198	3628981	9620	2158718	2149751	306	613	486.479.067.662.367	0.1421426891717	0.244636061536386	130.524.935.374.073	127.021.305.834.321	0.126105829584533	0.0324800583421725	-0.0146418265163344	28.523.493.036.923	nitrogen source	Putrescine Dihydrochloride nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT084	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Putrescine Dihydrochloride	mM	20	Putrescine										
WCS417	set5IT085	Adenosine (N)	3/2/2015 fluoroDangl_ML3_set5	199	3563790	8849	2112782	2103820	301	613	476.085.087.123.784	0.178107018920201	0.201133554236077	131.315.788.525.963	127.021.305.834.321	0.148669767754784	0.062217216422728	-0.0418140307283979	38.241.833.453.304	nitrogen source	Adenosine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT085	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Adenosine	mM	5	Adenosine										
WCS417	set5IT086	Adenine (N)	3/2/2015 fluoroDangl_ML3_set5	200	3366525	10616	1980721	1971773	278	613	446.203.439.692.238	0.260882737006954	0.23395670310944	133.135.750.780.729	127.021.305.834.321	0.216405701329566	0.0275175565457483	-0.0343169997645852	400.049.961.449.218	nitrogen source	Adenine hydrochloride hydrate nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT086	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Adenine hydrochloride hydrate	mM	10	Adenine										
WCS417	set5IT087	Uridine (N)	3/2/2015 fluoroDangl_ML3_set5	201	3944882	13105	2336483	2327094	331	613	52.661.099.796.334	0.153983178819706	0.207915165521123	13.115.861.506.659	127.021.305.834.321	0.186722872123562	0.0784012709662834	-0.0146007517468838	218.321.624.851.567	nitrogen source	Uridine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT087	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Uridine	mM	20	Uridine										
WCS417	set5IT088	Inosine (N)	3/2/2015 fluoroDangl_ML3_set5	202	2789101	8723	1659663	1653093	229	613	374.087.576.374.745	0.203302472638672	0.22595073033963	130.666.133.823.405	127.021.305.834.321	0.217710588773646	0.0150430653578152	-0.0194745404057095	515.732.051.071.966	nitrogen source	Inosine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT088	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Inosine	mM	12.5	Inosine										
WCS417	set5IT089	Cytidine (N)	3/2/2015 fluoroDangl_ML3_set5	203	2740604	9189	1620008	1613243	231	613	365.069.699.026.929	0.179804280010002	0.2331356252302	131.354.030.939.464	127.021.305.834.321	0.149521116786339	0.00759262032478752	0.00161868245312703	396.977.848.371.846	nitrogen source	Cytidine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT089	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Cytidine	mM	20	Cytidine										
WCS417	set5IT090	Cytosine (N)	3/2/2015 fluoroDangl_ML3_set5	204	3257221	9941	1928030	1920057	275	613	434.500.339.443.313	0.196705227881958	0.211363103343455	129.834.127.456.975	127.021.305.834.321	0.138241441613609	0.0464731023349596	-0.0101287063325286	292.156.477.528.399	nitrogen source	Cytosine nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT090	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Cytosine	mM	6.25	Cytosine										
WCS417	set5IT091	Ammonium chloride (N)	3/2/2015 fluoroDangl_ML3_set5	205	3641848	9370	2163913	2154744	309	613	487.608.961.303.462	0.131108890896196	0.205975352664161	130.943.715.070.417	127.021.305.834.321	0.124374441966351	0.00154399749700149	-0.0074977601846972	136.387.174.303.467	nitrogen source	Ammonium chloride nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT091	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Ammonium chloride	mM	20	Ammonium chloride										
WCS417	set5IT092	nitrate (N)	3/2/2015 fluoroDangl_ML3_set5	206	3531424	10172	2091767	2083144	298	613	47.140.620.049.785	0.157509656750731	0.207255415880249	129.852.349.055.242	127.021.305.834.321	0.124690469634714	0.0953718835094086	-0.0269594692882756	181.437.705.268.273	nitrogen source	Sodium nitrate nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT092	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Sodium nitrate	mM	20	Nitrate										
WCS417	set5IT093	Urea (N)	3/2/2015 fluoroDangl_ML3_set5	207	3245875	11500	1932897	1924817	263	613	435.577.506.223.127	0.177282801509793	0.228924949491142	132.192.809.488.736	127.021.305.834.321	0.178866745113995	0.0446455433751423	-0.0201479823639317	560.244.455.132.088	nitrogen source	Urea nitrogen source	fluoroDangl_ML3	Mark	03/02/2015	fluoroDangl_ML3_set5	IT093	RCH2_defined_Glucose_noNitrogen	30	7	"24 deep-well microplate; Multitron"	Aerobic	Liquid	750 rpm	Urea	mM	20	Urea										
WCS417	set6IT092	D-Glucose (C)	27-Feb-17 fluoroDangl_ML3_set6	211	2026293	2578	1205917	1200639	174	370	271.699.253.224.711	0.129707201791857	0.249240442757624	130.766.740.176.219	129.418.310.440.446	0.136954994951328	0.0103732473450235	-0.0171647201148507	178.036.773.258.151	carbon source	D-Glucose carbon source	fluoroDangl_ML3	Jayashree	27-Feb-17	fluoroDangl_ML3_set6	IT092	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	D-Glucose	mM	20	Glucose										
WCS417	set6IT093	2-Deoxy-D-Ribose (C)	27-Feb-17 fluoroDangl_ML3_set6	212	1826344	9736	1086863	1081911	152	370	244.831.636.116.768	0.151375870501425	0.259703639475866	132.192.809.488.736	129.418.310.440.446	0.180712446997086	0.0381583364303538	-0.0238608667120819	328.600.999.221.078	carbon source	2-Deoxy-D-Ribose carbon source	fluoroDangl_ML3	Jayashree	27-Feb-17	fluoroDangl_ML3_set6	IT093	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-Ribose	mM	10	Deoxy-ribose										
WCS417	set6IT094	2-Deoxy-D-Ribose (C)	27-Feb-17 fluoroDangl_ML3_set6	213	1712536	9593	1023530	1019080	141	370	23.061.326.091.876	0.165609449078259	0.257837776023126	127.684.020.535.883	129.418.310.440.446	0.152983962705287	-0.0135413901755164	-0.019032257962875	274.000.925.849.584	carbon source	2-Deoxy-D-Ribose carbon source	fluoroDangl_ML3	Jayashree	27-Feb-17	fluoroDangl_ML3_set6	IT094	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-Ribose	mM	10	Deoxy-ribose										
WCS417	set6IT095	2-Deoxy-D-ribonic lithium salt (C)	27-Feb-17 fluoroDangl_ML3_set6	214	2235780	2802	1332175	1326116	190	370	300.094.138.945.463	0.135295939665282	0.239203509130989	128.010.791.919.273	129.418.310.440.446	0.100816205927437	0.024131413946894	-0.0127606646896339	107.483.725.913.597	carbon source	2-Deoxy-D-ribonic acid lithium salt carbon source	fluoroDangl_ML3	Jayashree	27-Feb-17	fluoroDangl_ML3_set6	IT095	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-ribonic acid lithium salt	mM	10	Deoxy-ribonate										
WCS417	set8IT001	2'-Deoxyinosine 5 mM (C)	5/2/18 fluoroDangl_ML3_set8	264	2099803	1741	1382442	1380104	68	447	312.311.382.665.761	0.139108277619576	0.394755836626536	132.192.809.488.736	126.434.060.333.442	0.141866703465783	0.00857867938935395	-0.0197252814264499	531.291.978.402.295	carbon source	2'-Deoxyinosine 5 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT001	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2'-Deoxyinosine	mM	5	Deoxy-inosine									WCS417_deoxyribosePlus_plate	A2
WCS417	set8IT002	2-Deoxy-D-ribonic lithium salt 10 mM (C)	5/2/18 fluoroDangl_ML3_set8	265	2636544	5536	1566687	1557731	223	447	352.507.580.900.656	0.11525569186108	0.305466980678533	132.192.809.488.736	126.434.060.333.442	0.148344270577473	-0.00239754061641343	-0.00202751554748703	212.840.399.936.789	carbon source	2-Deoxy-D-ribonic acid lithium salt 10 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT002	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-ribonic acid lithium salt	mM	10	Deoxy-ribonate									WCS417_deoxyribosePlus_plate	A4
WCS417	set8IT003	Deoxyribonucleic from herring sperm 10 mg/mL (C)	5/2/18 fluoroDangl_ML3_set8	266	2498850	6904	1475749	1468882	209	447	332.401.448.291.469	0.152389445070933	0.30677336435393	130.812.229.536.233	126.434.060.333.442	0.19525320729874	-0.0156779213193275	0.0240619833196429	232.610.056.515.534	carbon source	Deoxyribonucleic acid from herring sperm 10 mg/mL carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT003	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	Deoxyribonucleic acid from herring sperm	mg/mL	10	DNA									WCS417_deoxyribosePlus_plate	A5
WCS417	set8IT004	Deoxyribonucleic from herring sperm 5 mg/mL (C)	5/2/18 fluoroDangl_ML3_set8	267	3026570	5253	1796869	1788730	258	447	404.781.624.801.991	0.137429978699581	0.263914402968073	127.915.407.119.707	126.434.060.333.442	0.132064643484473	-0.00907826551722166	0.0158988762281713	207.105.384.385.222	carbon source	Deoxyribonucleic acid from herring sperm 5 mg/mL carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT004	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	Deoxyribonucleic acid from herring sperm	mg/mL	5	DNA									WCS417_deoxyribosePlus_plate	A6
WCS417	set8IT005	2-Deoxy-D-Ribose 10 mM (C)	5/2/18 fluoroDangl_ML3_set8	268	2556830	13681	1516395	1509536	214	447	341.601.267.255.035	0.154028236848744	0.31006839825492	13.332.434.081.152	126.434.060.333.442	0.110041221202541	0.00212222561534159	-0.00119261182174782	304.701.607.493.197	carbon source	2-Deoxy-D-Ribose 10 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT005	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-Ribose	mM	10	Deoxy-ribose									WCS417_deoxyribosePlus_plate	B1
WCS417	set8IT007	2'-Deoxyinosine 5 mM (C)	5/2/18 fluoroDangl_ML3_set8	270	1970961	1860	1300937	1298495	68	447	293.843.629.780.493	0.107034286944972	0.446257295882668	133.880.191.345.176	126.434.060.333.442	0.121668272087883	0.020095953849849	-0.00663096868174505	544.631.696.040.035	carbon source	2'-Deoxyinosine 5 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT007	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2'-Deoxyinosine	mM	5	Deoxy-inosine									WCS417_deoxyribosePlus_plate	C2
WCS417	set8IT008	2-Deoxy-D-ribonic lithium salt 10 mM (C)	5/2/18 fluoroDangl_ML3_set8	271	2431072	5623	1441623	1433186	205	447	324.323.602.625.028	0.110768890564162	0.308397222969902	127.969.985.949.807	126.434.060.333.442	0.11932872677575	-0.0789902131705339	-0.0114385243046315	17.641.615.173.693	carbon source	2-Deoxy-D-ribonic acid lithium salt 10 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT008	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-ribonic acid lithium salt	mM	10	Deoxy-ribonate									WCS417_deoxyribosePlus_plate	C4
WCS417	set8IT009	Deoxyribonucleic from herring sperm 10 mg/mL (C)	5/2/18 fluoroDangl_ML3_set8	272	2253626	5432	1334007	1328212	189	447	300.568.454.401.448	0.145357340167459	0.287038699446831	130.875.270.613.963	126.434.060.333.442	0.133425524498149	0.028159478078528	-0.00499517869962288	142.151.710.891.686	carbon source	Deoxyribonucleic acid from herring sperm 10 mg/mL carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT009	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	Deoxyribonucleic acid from herring sperm	mg/mL	10	DNA									WCS417_deoxyribosePlus_plate	C5
WCS417	set8IT010	Deoxyribonucleic from herring sperm 5 mg/mL (C)	5/2/18 fluoroDangl_ML3_set8	273	2688767	4999	1597334	1590105	230	447	359.833.672.776.646	0.114347939519086	0.277993276007896	129.545.588.352.617	126.434.060.333.442	0.136279911716119	-0.000924888392539244	0.005173729558354	194.578.926.794.258	carbon source	Deoxyribonucleic acid from herring sperm 5 mg/mL carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT010	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	Deoxyribonucleic acid from herring sperm	mg/mL	5	DNA									WCS417_deoxyribosePlus_plate	C6
WCS417	set8IT011	2-Deoxy-D-Ribose 10 mM (C)	5/2/18 fluoroDangl_ML3_set8	274	2333506	11526	1383940	1378033	195	447	311.842.724.598.325	0.15837005396163	0.274582985148788	132.031.007.576.619	126.434.060.333.442	0.117286484839715	-0.0105552222598633	-0.00491893607267391	270.867.563.809.813	carbon source	2-Deoxy-D-Ribose 10 mM carbon source	fluoroDangl_ML3	Adam	05/02/2018	fluoroDangl_ML3_set8	IT011	RCH2_defined_noCarbon	30	7	"24-well transparent microplate; Multitron"	Aerobic	Liquid	700 rpm	2-Deoxy-D-Ribose	mM	10	Deoxy-ribose									WCS417_deoxyribosePlus_plate	D1
